"","ID","IND_ID","Ydisplace","Yrecap","Sec_cap","Sec_recap","St_Size","End_Size","Period","Interval","St_Date","St_Month","St_Year","End_Date","End_Month","End_Year","species","Stream","flow50","Q90","Q95","Q99","Q_sigma","Temp","UL","DL"
"4994",2066,"a0900067000122360  ",0,1,16,16,89,99,10,70,17356,7,2017,17426,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,320,300
"4995",2068,"a0900067000122362  ",NA,0,7,NA,88,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"4996",2072,"a0900067000122369  ",NA,0,16,NA,75,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"4997",2073,"a0900067000122370  ",0,1,14,14,84,86,10,70,17356,7,2017,17426,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,280,260
"4998",2086,"a0900067000122389  ",NA,0,7,NA,72,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"4999",2105,"a0900067000122417  ",NA,0,7,NA,86,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5000",2131,"a0900067000122451  ",NA,0,4,NA,104,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5001",2139,"a0900067000122462  ",-1,1,12,11,102,105,10,70,17356,7,2017,17426,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,220,200
"5002",2169,"a0900067000122545  ",NA,0,26,NA,97,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5003",2171,"a0900067000122553  ",NA,0,4,NA,104,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5004",2182,"a0900067000122572  ",NA,0,7,NA,76,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5005",2192,"a0900067000122586  ",NA,0,7,NA,90,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5006",2204,"a0900067000122598  ",0,1,22,22,70,72,10,71,17357,7,2017,17428,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,440,420
"5007",2207,"a0900067000122601  ",NA,0,19,NA,82,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5008",2209,"a0900067000122603  ",NA,0,22,NA,65,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5009",2221,"a0900067000122618  ",NA,0,22,NA,70,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5010",2222,"a0900067000122620  ",NA,0,23,NA,81,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5011",2223,"a0900067000122621  ",NA,0,22,NA,67,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5012",2225,"a0900067000122623  ",NA,0,20,NA,78,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5013",2233,"a0900067000122636  ",NA,0,22,NA,68,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5014",2239,"a0900067000122643  ",NA,0,16,NA,65,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5015",2240,"a0900067000122644  ",0,1,23,23,72,77,10,71,17357,7,2017,17428,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,460,440
"5016",2241,"a0900067000122645  ",NA,0,22,NA,69,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5017",2242,"a0900067000122646  ",NA,0,23,NA,75,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5018",2245,"a0900067000122649  ",NA,0,22,NA,104,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5019",2252,"a0900067000122657  ",NA,0,21,NA,65,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5020",2255,"a0900067000122662  ",-2,1,16,14,74,84,10,70,17356,7,2017,17426,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,280,260
"5021",2261,"a0900067000122669  ",NA,0,13,NA,72,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5022",2275,"a0900067000124992  ",NA,0,14,NA,71,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5023",2287,"a0900067000125020  ",NA,0,12,NA,70,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5024",2292,"a0900067000125026  ",NA,0,26,NA,95,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5025",2297,"a0900067000125038  ",2,1,8,10,88,97,10,70,17356,7,2017,17426,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,200,180
"5026",2308,"a0900067000125063  ",NA,0,11,NA,65,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5027",2315,"a0900067000125081  ",0,1,13,13,83,84,10,70,17356,7,2017,17426,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,260,240
"5028",2317,"a0900067000125087  ",NA,0,19,NA,74,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5029",2321,"a0900067000125093  ",NA,0,19,NA,72,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5030",2323,"a0900067000125095  ",NA,0,13,NA,74,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5031",2325,"a0900067000125097  ",NA,0,18,NA,63,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5032",2327,"a0900067000125100  ",NA,0,23,NA,93,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5033",2336,"a0900067000125114  ",NA,0,21,NA,74,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5034",2341,"a0900067000125124  ",NA,0,17,NA,85,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5035",2344,"a0900067000125129  ",NA,0,26,NA,101,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5036",2349,"a0900067000125139  ",0,1,19,19,70,72,10,69,17357,7,2017,17426,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,380,360
"5037",2355,"a0900067000125148  ",NA,0,16,NA,84,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5038",2356,"a0900067000125149  ",1,1,13,14,91,94,10,70,17356,7,2017,17426,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,280,260
"5039",2359,"a0900067000125152  ",0,1,22,22,81,86,10,71,17357,7,2017,17428,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,440,420
"5040",2377,"a0900067000125281  ",NA,0,22,NA,71,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5041",2380,"a0900067000125289  ",NA,0,7,NA,87,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5042",2382,"a0900067000125292  ",NA,0,11,NA,70,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5043",2393,"a0900067000125305  ",NA,0,6,NA,90,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5044",2397,"a0900067000125311  ",0,1,7,7,73,75,10,70,17356,7,2017,17426,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,140,120
"5045",2398,"a0900067000125313  ",NA,0,23,NA,75,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5046",2423,"a0900067000125373  ",0,1,12,12,80,82,10,70,17356,7,2017,17426,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,240,220
"5047",2438,"a0900067000125500  ",NA,0,14,NA,73,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5048",2446,"a0900067000125522  ",NA,0,19,NA,72,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5049",2448,"a0900067000125524  ",-2,1,6,4,70,81,10,68,17356,7,2017,17424,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,80,60
"5050",2453,"a0900067000125531  ",NA,0,11,NA,69,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5051",2460,"a0900067000125536  ",NA,0,15,NA,77,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5052",2462,"a0900067000125537  ",NA,0,5,NA,60,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5053",2463,"a0900067000125538  ",NA,0,22,NA,71,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5054",2465,"a0900067000125540  ",NA,0,13,NA,68,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5055",2468,"a0900067000125547  ",0,1,9,9,69,78,10,70,17356,7,2017,17426,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,180,160
"5056",2476,"a0900067000125561  ",NA,0,14,NA,59,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5057",2478,"a0900067000125562  ",NA,0,9,NA,85,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5058",2483,"a0900067000125567  ",NA,0,14,NA,67,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5059",2490,"a0900067000125572  ",NA,0,7,NA,89,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5060",2494,"a0900067000125574  ",0,1,6,6,62,63,10,68,17356,7,2017,17424,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,120,100
"5061",2496,"a0900067000125576  ",NA,0,6,NA,84,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5062",2504,"a0900067000125583  ",NA,0,20,NA,77,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5063",2508,"a0900067000125588  ",NA,0,21,NA,85,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5064",2512,"a0900067000125592  ",NA,0,20,NA,79,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5065",2514,"a0900067000125598  ",NA,0,22,NA,92,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5066",2517,"a0900067000125603  ",-3,1,23,20,69,74,10,69,17357,7,2017,17426,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,400,380
"5067",2524,"a0900067000125611  ",NA,0,23,NA,93,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5068",2525,"a0900067000125615  ",NA,0,23,NA,77,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5069",2527,"a0900067000125618  ",NA,0,22,NA,72,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5070",2535,"a0900067000125635  ",NA,0,13,NA,92,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5071",2537,"a0900067000125637  ",NA,0,19,NA,87,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5072",2547,"a0900067000125660  ",0,1,23,23,70,78,10,71,17357,7,2017,17428,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,460,440
"5073",2551,"a0900067000125667  ",NA,0,22,NA,72,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5074",2564,"a0900067000125688  ",NA,0,7,NA,86,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5075",2572,"a0900067000125697  ",NA,0,6,NA,100,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5076",2574,"a0900067000125698  ",NA,0,6,NA,90,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5077",2579,"a0900067000125704  ",NA,0,4,NA,67,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5078",2609,"a0900067000125737  ",NA,0,6,NA,78,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5079",2610,"a0900067000125738  ",NA,0,7,NA,76,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5080",2640,"a0900067000125781  ",NA,0,13,NA,NA,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5081",2645,"a0900067000125801  ",-3,1,16,13,82,85,10,70,17356,7,2017,17426,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,260,240
"5082",2650,"a0900067000125849  ",NA,0,15,NA,106,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5083",2656,"a0900067000125876  ",NA,0,15,NA,88,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5084",2657,"a0900067000125880  ",0,1,14,14,79,83,10,70,17356,7,2017,17426,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,280,260
"5085",2665,"a0900067000125896  ",NA,0,6,NA,121,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5086",2666,"a0900067000125897  ",NA,0,6,NA,75,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5087",2673,"a0900067000125906  ",1,1,4,5,68,71,10,68,17356,7,2017,17424,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,100,80
"5088",2675,"a0900067000125909  ",2,1,4,6,122,130,10,68,17356,7,2017,17424,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,120,100
"5089",2676,"a0900067000125916  ",NA,0,6,NA,108,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5090",2685,"a0900067000125925  ",0,1,17,17,70,74,10,70,17356,7,2017,17426,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,340,320
"5091",2688,"a0900067000125931  ",0,1,7,7,168,175,10,70,17356,7,2017,17426,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,140,120
"5092",2689,"a0900067000125933  ",NA,0,6,NA,72,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5093",2710,"a0900067000125960  ",NA,0,5,NA,97,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5094",2718,"a0900067000125977  ",NA,0,21,NA,81,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5095",2751,"a0982000403060184  ",1,1,4,5,87,87,10,68,17356,7,2017,17424,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,100,80
"5096",3087,"a0982000407050247  ",NA,0,17,NA,74,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5097",3089,"a0982000407050248  ",NA,0,14,NA,96,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5098",3145,"a0982000407050327  ",0,1,7,7,120,124,10,70,17356,7,2017,17426,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,140,120
"5099",3224,"a0982000407050648  ",NA,0,11,NA,104,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5100",3232,"a0982000407050657  ",NA,0,20,NA,88,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5101",3246,"a0982000407050671  ",NA,0,16,NA,88,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5102",3262,"a0982000407050711  ",NA,0,23,NA,70,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5103",3290,"a0982000407050769  ",0,1,23,23,70,75,10,71,17357,7,2017,17428,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,460,440
"5104",3330,"a0982000407050897  ",NA,0,19,NA,79,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5105",3346,"a0982000407050924  ",-1,1,19,18,76,80,10,69,17357,7,2017,17426,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,360,340
"5106",3413,"a0982000407063270  ",NA,0,17,NA,86,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5107",3422,"a0982000407063279  ",0,1,7,7,121,134,10,70,17356,7,2017,17426,9,2017,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,140,120
"5108",3467,"a0982000407063331  ",NA,0,7,NA,104,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5109",3667,"a0982000407069522  ",NA,0,16,NA,87,NA,10,NA,17356,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5110",3734,"a0982000407069625  ",NA,0,22,NA,84,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5111",3749,"a0982000407069643  ",NA,0,23,NA,75,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5112",3757,"a0982000407069653  ",NA,0,19,NA,75,NA,10,NA,17357,7,2017,NA,NA,NA,"BHC","Todd",0.225,0,0,0,0.0189252816663098,22.6717568493151,520,0
"5113",495,"a0900043000135018  ",NA,0,23,NA,76,NA,11,NA,17428,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5114",517,"a0900043000135078  ",NA,0,5,NA,67,NA,11,NA,17424,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5115",518,"a0900043000135082  ",NA,0,18,NA,72,NA,11,NA,17426,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5116",525,"a0900043000135100  ",NA,0,6,NA,111,NA,11,NA,17424,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5117",531,"a0900043000135113  ",-1,1,22,21,79,80,11,56,17428,9,2017,17484,11,2017,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,420,400
"5118",533,"a0900043000135116  ",NA,0,5,NA,63,NA,11,NA,17424,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5119",543,"a0900043000135140  ",15,1,9,24,94,90,11,59,17426,9,2017,17485,11,2017,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,480,460
"5120",547,"a0900043000135153  ",0,1,14,14,76,77,11,54,17426,9,2017,17480,11,2017,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,280,260
"5121",550,"a0900043000135161  ",NA,0,12,NA,79,NA,11,NA,17426,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5122",552,"a0900043000135168  ",NA,0,19,NA,68,NA,11,NA,17426,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5123",553,"a0900043000135169  ",NA,0,22,NA,79,NA,11,NA,17428,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5124",555,"a0900043000135178  ",NA,0,18,NA,78,NA,11,NA,17426,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5125",559,"a0900043000135186  ",NA,0,12,NA,75,NA,11,NA,17426,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5126",561,"a0900043000135192  ",NA,0,19,NA,79,NA,11,NA,17426,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5127",562,"a0900043000135200  ",NA,0,7,NA,80,NA,11,NA,17426,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5128",564,"a0900043000135202  ",15,1,9,24,84,85,11,59,17426,9,2017,17485,11,2017,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,480,460
"5129",570,"a0900043000135216  ",NA,0,19,NA,83,NA,11,NA,17426,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5130",581,"a0900043000135242  ",NA,0,7,NA,80,NA,11,NA,17426,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5131",586,"a0900043000135253  ",0,1,21,21,67,70,11,56,17428,9,2017,17484,11,2017,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,420,400
"5132",588,"a0900043000135257  ",NA,0,21,NA,80,NA,11,NA,17428,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5133",590,"a0900043000135260  ",14,1,9,23,80,80,11,58,17426,9,2017,17484,11,2017,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,460,440
"5134",595,"a0900043000135277  ",-1,1,7,6,74,76,11,56,17426,9,2017,17482,11,2017,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,120,100
"5135",606,"a0900043000135313  ",NA,0,23,NA,75,NA,11,NA,17428,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5136",607,"a0900043000135316  ",NA,0,17,NA,78,NA,11,NA,17426,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5137",612,"a0900043000135330  ",NA,0,22,NA,67,NA,11,NA,17428,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5138",617,"a0900043000135347  ",NA,0,19,NA,67,NA,11,NA,17426,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5139",618,"a0900043000135352  ",NA,0,11,NA,68,NA,11,NA,17426,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
"5140",620,"a0900043000135361  ",1,1,4,5,70,74,11,58,17424,9,2017,17482,11,2017,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,100,80
"5141",624,"a0900043000135367  ",NA,0,13,NA,70,NA,11,NA,17426,9,2017,NA,NA,NA,"BHC","Todd",0.228,1,1,1,0.0364263344630148,17.3817634408602,520,0
