"","tag_id","occasion","species","stream","weight_1","length_1","section_1","julian_1","weight_2","length_2","section_2","julian_2","occasion_2"
"4173","a0982000403060617",2,"BHC","Todd",2.4,60,21,16880,NA,NA,NA,NA,NA
"4174","a0900067000080822",2,"BHC","Todd",1.5,52,21,16880,NA,NA,NA,NA,NA
"4175","a0982000403060561",2,"CRC","Todd",4.7,80,21,16880,NA,NA,NA,NA,NA
"4176","a0900067000076590",2,"BHC","Todd",3,62,21,16880,NA,NA,NA,NA,NA
"4177","a0900067000076720",2,"BHC","Todd",3.6,72,21,16880,NA,NA,NA,NA,NA
"4178","a0982000407050886",2,"BHC","Todd",3.1,65,21,16880,NA,NA,NA,NA,NA
"4179","a0982000407050892",2,"BHC","Todd",4.6,80,21,16880,NA,NA,NA,NA,NA
"4180","a0982000407050963",2,"BHC","Todd",1.9,55,21,16880,2,60,21,16946,3
"4181","a0982000407050887",2,"BHC","Todd",1.8,61,21,16880,2.1,64,21,16946,3
"4182","a0982000407050900",2,"CRC","Todd",1.6,55,21,16880,NA,NA,NA,NA,NA
"4183","a0982000407050957",2,"BHC","Todd",3.1,67,21,16880,NA,NA,NA,NA,NA
"4184","a0982000407050934",2,"BHC","Todd",2.6,61,21,16880,NA,NA,NA,NA,NA
"4185","a0982000407050916",2,"BHC","Todd",2.3,64,21,16880,NA,NA,NA,NA,NA
"4186","a0982000407050909",2,"BHC","Todd",11.8,105,21,16880,NA,NA,NA,NA,NA
"4187","a0982000407050931",2,"BHC","Todd",2.4,62,21,16880,NA,NA,NA,NA,NA
"4188","a0982000407050951",2,"BHC","Todd",1.8,55,21,16880,2,56,21,16946,3
"4189","a0982000407050936",2,"BHC","Todd",1.8,57,21,16880,NA,NA,NA,NA,NA
"4190","a0982000407050935",2,"BHC","Todd",1.8,55,21,16880,NA,NA,NA,NA,NA
"4191","a0900067000076638",2,"CRC","Todd",9.7,93,21,16880,NA,NA,NA,NA,NA
"4192","a0982000403060615",2,"BHC","Todd",2.4,55,21,16880,NA,NA,NA,NA,NA
"4193","a0900067000076786",2,"STJ","Todd",35.4,144,22,16883,31.2,145,14,16945,3
"4194","a0900067000085444",2,"CRC","Todd",7,89,22,16883,NA,NA,NA,NA,NA
"4195","a0900067000077386",2,"BHC","Todd",3.6,67,22,16883,NA,NA,NA,NA,NA
"4196","a0900067000080065",2,"BHC","Todd",13.2,117,22,16883,NA,NA,NA,NA,NA
"4197","a0900067000076750",2,"BHC","Todd",5.3,80,22,16883,6.6,84,22,16948,3
"4198","a0900067000080816",2,"BHC","Todd",2.8,63,22,16883,NA,NA,NA,NA,NA
"4199","a0900067000077307",2,"BHC","Todd",4,70,22,16883,NA,NA,NA,NA,NA
"4200","a0900067000077052",2,"BHC","Todd",4.3,61,22,16883,NA,NA,NA,NA,NA
"4201","a0900067000080520",2,"BHC","Todd",2.8,69,22,16883,NA,NA,NA,NA,NA
"4202","a0900067000080404",2,"BHC","Todd",5.5,75,22,16883,NA,NA,NA,NA,NA
"4203","a0900067000080677",2,"CRC","Todd",1.7,56,22,16883,NA,NA,NA,NA,NA
"4204","a0900067000080972",2,"CRC","Todd",4.5,76,22,16883,5.6,78,22,16948,3
"4205","a0900067000080991",2,"BHC","Todd",1.8,57,22,16883,1.9,56,22,16948,3
"4206","a0982000407050123",2,"BHC","Todd",1.7,54,22,16883,NA,NA,NA,NA,NA
"4207","a0982000407050139",2,"BHC","Todd",3.3,70,22,16883,NA,NA,NA,NA,NA
"4208","a0982000407050125",2,"BHC","Todd",2.5,61,22,16883,NA,NA,NA,NA,NA
"4209","a0982000407050096",2,"CRC","Todd",8.9,93,22,16883,NA,NA,NA,NA,NA
"4210","a0982000407050104",2,"BHC","Todd",7.2,86,22,16883,9.3,91,20,16946,3
"4211","a0982000407050171",2,"BHC","Todd",2.4,59,22,16883,NA,NA,NA,NA,NA
"4212","a0982000407050089",2,"BHC","Todd",1.8,55,22,16883,NA,NA,NA,NA,NA
"4213","a0982000407050108",2,"BHC","Todd",3.1,70,22,16883,NA,NA,NA,NA,NA
"4214","a0982000407050120",2,"BHC","Todd",3.8,71,22,16883,NA,NA,NA,NA,NA
"4215","a0982000407050088",2,"BHC","Todd",3.7,72,22,16883,4.5,70,22,16948,3
"4216","a0982000407050163",2,"BHC","Todd",1.6,54,22,16883,NA,NA,NA,NA,NA
"4217","a0982000403060601",2,"STJ","Todd",20.6,124,22,16883,25.7,132,24,16948,3
"4218","a0900067000077260",2,"BHC","Todd",3.8,74,22,16883,NA,NA,NA,NA,NA
"4219","a0900067000077298",2,"BHC","Todd",10.5,117,22,16883,NA,NA,NA,NA,NA
"4220","a0900067000080610",2,"CRC","Todd",3.7,69,22,16883,NA,NA,NA,NA,NA
"4221","a0900067000080342",2,"BHC","Todd",2.5,61,22,16883,NA,NA,NA,NA,NA
"4222","a0982000407050143",2,"STJ","Todd",1.3,42,22,16883,NA,NA,NA,NA,NA
"4223","a0982000407050156",2,"STJ","Todd",3.2,67,22,16883,NA,NA,NA,NA,NA
"4224","a0982000407050130",2,"CRC","Todd",1.3,49,22,16883,NA,NA,NA,NA,NA
"4225","a0900067000077477",2,"BHC","Todd",5.5,77,23,16883,NA,NA,NA,NA,NA
"4226","a0982000403059932",2,"BHC","Todd",6,85,23,16883,6.8,87,17,16945,3
"4227","a0900067000080413",2,"STJ","Todd",20.2,126,23,16883,NA,NA,NA,NA,NA
"4228","a0900067000077455",2,"BHC","Todd",2.7,67,23,16883,NA,NA,NA,NA,NA
"4229","a0900067000077438",2,"BHC","Todd",6.2,86,23,16883,NA,NA,NA,NA,NA
"4230","a0900067000080000",2,"STJ","Todd",26.2,134,23,16883,27.8,134,24,16948,3
"4231","a0900067000080800",2,"BHC","Todd",2.4,60,23,16883,NA,NA,NA,NA,NA
"4232","a0900067000077069",2,"BHC","Todd",3.5,74,23,16883,NA,NA,NA,NA,NA
"4233","a0982000403060263",2,"BHC","Todd",3.2,68,23,16883,NA,NA,NA,NA,NA
"4234","a0982000407050106",2,"BHC","Todd",4.4,67,23,16883,NA,NA,NA,NA,NA
"4235","a0982000407050093",2,"BHC","Todd",1.6,59,23,16883,NA,NA,NA,NA,NA
"4236","a0982000407050110",2,"BHC","Todd",3.8,70,23,16883,NA,NA,NA,NA,NA
"4237","a0982000407050146",2,"BHC","Todd",1.5,63,23,16883,NA,NA,NA,NA,NA
"4238","a0982000407050137",2,"BHC","Todd",3.2,67,23,16883,NA,NA,NA,NA,NA
"4239","a0982000407050144",2,"BHC","Todd",2.6,64,23,16883,NA,NA,NA,NA,NA
"4240","a0982000407050092",2,"BHC","Todd",1.3,46,23,16883,NA,NA,NA,NA,NA
"4241","a0982000407050127",2,"BHC","Todd",1.2,48,23,16883,NA,NA,NA,NA,NA
"4242","a0982000407050159",2,"BHC","Todd",1.7,62,23,16883,NA,NA,NA,NA,NA
"4243","a0982000407050170",2,"BHC","Todd",2.7,68,23,16883,NA,NA,NA,NA,NA
"4244","a0982000407050126",2,"BHC","Todd",1.1,53,23,16883,2,55,22,16948,3
"4245","a0900067000077081",2,"BHC","Todd",13.5,106,23,16883,NA,NA,NA,NA,NA
"4246","a0900067000080841",2,"BHC","Todd",4.3,76,23,16883,NA,NA,NA,NA,NA
"4247","a0900067000077259",2,"BHC","Todd",4.9,76,24,16883,NA,NA,NA,NA,NA
"4248","a0900067000076505",2,"STJ","Todd",27.1,138,24,16883,24.6,138,17,16945,3
"4249","a0900067000076855",2,"STJ","Todd",29.1,143,24,16883,NA,NA,NA,NA,NA
"4250","a0900067000080956",2,"BHC","Todd",3.9,65,24,16883,NA,NA,NA,NA,NA
"4251","a0900067000076503",2,"STJ","Todd",55.2,175,24,16883,52.4,177,16,16945,3
"4252","a0900067000080157",2,"BHC","Todd",23.7,132,24,16883,29.4,139,23,16948,3
"4253","a0900067000080188",3,"BHC","Todd",3.7,69,3,16946,NA,NA,NA,NA,NA
"4254","a0982000407050902",3,"STJ","Todd",22.5,128,3,16946,25.6,135,3,16993,4
"4255","a0982000403060180",3,"BHC","Todd",5.3,79,3,16946,NA,NA,NA,NA,NA
"4256","a0900067000077311",3,"STJ","Todd",105.6,228,4,16946,108.3,226,7,16993,4
"4257","a0982000403060151",3,"STJ","Todd",75,205,4,16946,NA,NA,NA,NA,NA
"4258","a0982000403060325",3,"STJ","Todd",33.4,149,4,16946,NA,NA,NA,NA,NA
"4259","a0982000403060155",3,"STJ","Todd",36.1,155,4,16946,NA,NA,NA,NA,NA
"4260","a0982000403060408",3,"BHC","Todd",3.2,65,4,16946,NA,NA,NA,NA,NA
"4261","a0982000407050353",3,"STJ","Todd",28.4,147,4,16946,NA,NA,NA,NA,NA
"4262","a0900067000080045",3,"BHC","Todd",3.2,65,4,16946,NA,NA,NA,NA,NA
"4263","a0900067000080093",3,"STJ","Todd",21.2,130,4,16946,NA,NA,NA,NA,NA
"4264","a0982000403060353",3,"BHC","Todd",5.4,77,4,16946,NA,NA,NA,NA,NA
"4265","a0982000403060141",3,"BHC","Todd",15,115,4,16946,14.9,110,6,16993,4
"4266","a0982000403060419",3,"BHC","Todd",5.2,77,4,16946,NA,NA,NA,NA,NA
"4267","a0982000407050286",3,"BHC","Todd",12.9,110,4,16946,NA,NA,NA,NA,NA
"4268","a0982000403060374",3,"BHC","Todd",13.4,108,4,16946,NA,NA,NA,NA,NA
"4269","a0982000403060394",3,"STJ","Todd",7.6,88,4,16946,NA,NA,NA,NA,NA
"4270","a0982000403060225",3,"BHC","Todd",4.4,74,4,16946,NA,NA,NA,NA,NA
"4271","a0982000403060147",3,"BHC","Todd",4.5,73,4,16946,NA,NA,NA,NA,NA
"4272","a0982000407050327",3,"BHC","Todd",3.2,69,4,16946,NA,NA,NA,NA,NA
"4273","a0982000407063261",3,"BHC","Todd",3.8,70,4,16946,NA,NA,NA,NA,NA
"4274","a0982000407063306",3,"STJ","Todd",26.8,140,4,16946,29.3,141,2,16993,4
"4275","a0982000407063247",3,"BHC","Todd",11.3,100,4,16946,NA,NA,NA,NA,NA
"4276","a0982000407063283",3,"BHC","Todd",8.6,95,4,16946,NA,NA,NA,NA,NA
"4277","a0982000407063251",3,"BHC","Todd",2.9,64,4,16946,NA,NA,NA,NA,NA
"4278","a0982000407063248",3,"STJ","Todd",5.3,81,4,16946,NA,NA,NA,NA,NA
"4279","a0982000407063314",3,"BHC","Todd",2.8,63,4,16946,NA,NA,NA,NA,NA
"4280","a0982000407063262",3,"STJ","Todd",4.1,73,4,16946,NA,NA,NA,NA,NA
"4281","a0982000407063299",3,"BHC","Todd",5.2,75,4,16946,NA,NA,NA,NA,NA
"4282","a0982000407063312",3,"BHC","Todd",3.1,65,4,16946,NA,NA,NA,NA,NA
"4283","a0982000407063271",3,"BHC","Todd",5.2,80,4,16946,NA,NA,NA,NA,NA
"4284","a0982000407063300",3,"BHC","Todd",4.8,76,4,16946,NA,NA,NA,NA,NA
"4285","a0982000407063272",3,"BHC","Todd",4.4,74,4,16946,NA,NA,NA,NA,NA
"4286","a0982000407063254",3,"BHC","Todd",3,64,4,16946,NA,NA,NA,NA,NA
"4287","a0982000407063289",3,"BHC","Todd",2.9,64,4,16946,NA,NA,NA,NA,NA
"4288","a0982000407063332",3,"BHC","Todd",3,65,4,16946,NA,NA,NA,NA,NA
"4289","a0982000407063259",3,"BHC","Todd",13.6,109,4,16946,NA,NA,NA,NA,NA
"4290","a0982000403060387",3,"STJ","Todd",25.2,138,4,16946,26,136,4,16993,4
"4291","a0982000403060437",3,"STJ","Todd",31.1,149,4,16946,NA,NA,NA,NA,NA
"4292","a0982000403060302",3,"STJ","Todd",20.8,133,4,16946,NA,NA,NA,NA,NA
"4293","a0982000403060384",3,"STJ","Todd",26,132,4,16946,NA,NA,NA,NA,NA
"4294","a0982000407050298",3,"BHC","Todd",10.8,103,4,16946,NA,NA,NA,NA,NA
"4295","a0982000403060346",3,"BHC","Todd",4.4,75,4,16946,NA,NA,NA,NA,NA
"4296","a0982000407050345",3,"BHC","Todd",5.2,80,4,16946,NA,NA,NA,NA,NA
"4297","a0982000407050331",3,"BHC","Todd",2.2,55,4,16946,NA,NA,NA,NA,NA
"4298","a0982000407063325",3,"BHC","Todd",4.6,74,4,16946,NA,NA,NA,NA,NA
"4299","a0982000407063256",3,"STJ","Todd",26.5,140,4,16946,NA,NA,NA,NA,NA
"4300","a0982000407063257",3,"BHC","Todd",11.9,106,4,16946,13.8,107,4,16993,4
"4301","a0982000407063319",3,"BHC","Todd",4.2,70,4,16946,NA,NA,NA,NA,NA
"4302","a0982000407063328",3,"BHC","Todd",4,72,4,16946,NA,NA,NA,NA,NA
"4303","a0982000407063260",3,"BHC","Todd",3.6,67,4,16946,NA,NA,NA,NA,NA
"4304","a0982000407050279",3,"BHC","Todd",12,105,5,16946,NA,NA,NA,NA,NA
"4305","a0982000403060240",3,"BHC","Todd",11.1,100,5,16946,NA,NA,NA,NA,NA
"4306","a0982000407050300",3,"BHC","Todd",9.4,96,5,16946,NA,NA,NA,NA,NA
"4307","a0982000403060428",3,"BHC","Todd",7.4,92,5,16946,NA,NA,NA,NA,NA
"4308","a0982000403060161",3,"BHC","Todd",4.9,75,5,16946,NA,NA,NA,NA,NA
"4309","a0900067000080290",3,"BHC","Todd",5.6,78,5,16946,NA,NA,NA,NA,NA
"4310","a0900067000077448",3,"BHC","Todd",4.8,75,5,16946,5.1,77,6,16993,4
"4311","a0900067000080288",3,"BHC","Todd",3.7,66,5,16946,NA,NA,NA,NA,NA
"4312","a0982000403060423",3,"BHC","Todd",3,61,5,16946,NA,NA,NA,NA,NA
"4313","a0982000407063329",3,"STJ","Todd",63.7,190,5,16946,NA,NA,NA,NA,NA
"4314","a0982000407063295",3,"BHC","Todd",5.4,81,5,16946,NA,NA,NA,NA,NA
"4315","a0982000407063326",3,"BHC","Todd",3.3,65,5,16946,NA,NA,NA,NA,NA
"4316","a0982000407063245",3,"BHC","Todd",4,69,5,16946,NA,NA,NA,NA,NA
"4317","a0982000407063243",3,"BHC","Todd",3.4,65,5,16946,NA,NA,NA,NA,NA
"4318","a0982000407063288",3,"BHC","Todd",2.8,63,5,16946,NA,NA,NA,NA,NA
"4319","a0982000407063253",3,"BHC","Todd",2.7,62,5,16946,NA,NA,NA,NA,NA
"4320","a0982000407063320",3,"BHC","Todd",1.8,59,5,16946,NA,NA,NA,NA,NA
"4321","a0982000403060191",3,"BHC","Todd",5.3,81,5,16946,NA,NA,NA,NA,NA
"4322","a0982000403060194",3,"BHC","Todd",4.5,74,5,16946,NA,NA,NA,NA,NA
"4323","a0982000403060368",3,"BHC","Todd",2.8,64,5,16946,NA,NA,NA,NA,NA
"4324","a0982000407063258",3,"BHC","Todd",4.2,74,5,16946,NA,NA,NA,NA,NA
"4325","a0982000407063291",3,"BHC","Todd",3,66,5,16946,NA,NA,NA,NA,NA
"4326","a0982000407063239",3,"BHC","Todd",4.7,72,5,16946,NA,NA,NA,NA,NA
"4327","a0982000403060397",3,"BHC","Todd",21.9,124,6,16946,NA,NA,NA,NA,NA
"4328","a0900067000077037",3,"BHC","Todd",11.9,107,6,16946,NA,NA,NA,NA,NA
"4329","a0982000403060375",3,"BHC","Todd",3.7,68,6,16946,NA,NA,NA,NA,NA
"4330","a0982000403060167",3,"BHC","Todd",6.5,84,6,16946,NA,NA,NA,NA,NA
"4331","a0982000403060373",3,"BHC","Todd",14.2,111,6,16946,NA,NA,NA,NA,NA
"4332","a0900067000077187",3,"BHC","Todd",7.5,85,6,16946,NA,NA,NA,NA,NA
"4333","a0900067000077414",3,"BHC","Todd",6.2,82,6,16946,NA,NA,NA,NA,NA
"4334","a0982000407063276",3,"BHC","Todd",8.4,91,6,16946,NA,NA,NA,NA,NA
"4335","a0982000407063315",3,"BHC","Todd",14.4,112,6,16946,NA,NA,NA,NA,NA
"4336","a0982000407063331",3,"BHC","Todd",5.2,79,6,16946,NA,NA,NA,NA,NA
"4337","a0982000407063322",3,"BHC","Todd",8.4,91,6,16946,NA,NA,NA,NA,NA
"4338","a0982000407063294",3,"BHC","Todd",5.8,82,6,16946,NA,NA,NA,NA,NA
"4339","a0982000407063236",3,"BHC","Todd",18,119,6,16946,NA,NA,NA,NA,NA
"4340","a0982000407063282",3,"BHC","Todd",5.3,79,6,16946,NA,NA,NA,NA,NA
"4341","a0982000407063264",3,"BHC","Todd",5,78,6,16946,NA,NA,NA,NA,NA
"4342","a0982000407063318",3,"BHC","Todd",4.8,77,6,16946,NA,NA,NA,NA,NA
"4343","a0982000407063281",3,"BHC","Todd",7.4,88,6,16946,NA,NA,NA,NA,NA
"4344","a0982000407063321",3,"BHC","Todd",5.2,79,6,16946,NA,NA,NA,NA,NA
"4345","a0982000407063286",3,"BHC","Todd",5.3,82,6,16946,NA,NA,NA,NA,NA
"4346","a0982000407063252",3,"BHC","Todd",5.1,82,6,16946,NA,NA,NA,NA,NA
"4347","a0982000407063333",3,"BHC","Todd",5.2,76,6,16946,NA,NA,NA,NA,NA
"4348","a0982000407063308",3,"BHC","Todd",2.7,69,6,16946,NA,NA,NA,NA,NA
"4349","a0982000407063250",3,"BHC","Todd",4.3,71,6,16946,NA,NA,NA,NA,NA
"4350","a0982000407063235",3,"BHC","Todd",4.3,74,6,16946,NA,NA,NA,NA,NA
"4351","a0982000407063240",3,"BHC","Todd",4.4,76,6,16946,NA,NA,NA,NA,NA
"4352","a0982000407063244",3,"BHC","Todd",4.6,75,6,16946,4.8,77,6,16993,4
"4353","a0900067000077235",3,"BHC","Todd",22,128,6,16946,NA,NA,NA,NA,NA
"4354","a0900067000077096",3,"BHC","Todd",6,81,6,16946,6.8,84,6,16993,4
"4355","a0982000407050319",3,"BHC","Todd",7,90,6,16946,NA,NA,NA,NA,NA
"4356","a0982000407050284",3,"BHC","Todd",3,67,6,16946,NA,NA,NA,NA,NA
"4357","a0982000407063267",3,"BHC","Todd",6.8,85,6,16946,NA,NA,NA,NA,NA
"4358","a0982000407063241",3,"BHC","Todd",4.8,78,6,16946,NA,NA,NA,NA,NA
"4359","a0982000407063293",3,"BHC","Todd",6,84,6,16946,NA,NA,NA,NA,NA
"4360","a0982000407063242",3,"BHC","Todd",3.8,70,6,16946,NA,NA,NA,NA,NA
"4361","a0982000407063292",3,"BHC","Todd",2.1,57,6,16946,NA,NA,NA,NA,NA
"4362","a0982000407063304",3,"BHC","Todd",2.9,63,6,16946,NA,NA,NA,NA,NA
"4363","a0982000407063302",3,"BHC","Todd",2.4,60,6,16946,NA,NA,NA,NA,NA
"4364","a0900067000077255",3,"BHC","Todd",19.6,125,7,16946,NA,NA,NA,NA,NA
"4365","a0900067000077202",3,"BHC","Todd",10.4,99,7,16946,NA,NA,NA,NA,NA
"4366","a0900067000080205",3,"BHC","Todd",3.8,75,7,16946,NA,NA,NA,NA,NA
"4367","a0900067000077480",3,"BHC","Todd",5.4,77,7,16946,NA,NA,NA,NA,NA
"4368","a0900067000084905",3,"STJ","Todd",89.8,210,7,16946,NA,NA,NA,NA,NA
"4369","a0900067000077225",3,"STJ","Todd",78.2,205,7,16946,77.6,204,7,16993,4
"4370","a0900067000077426",3,"STJ","Todd",26.8,138,7,16946,28.6,143,7,16993,4
"4371","a0982000403060399",3,"BHC","Todd",3.4,70,7,16946,NA,NA,NA,NA,NA
"4372","a0900067000080162",3,"STJ","Todd",19.2,129,7,16946,18.7,123,7,16993,4
"4373","a0982000403060438",3,"BHC","Todd",14.4,111,7,16946,NA,NA,NA,NA,NA
"4374","a0982000403060441",3,"BHC","Todd",2.6,64,7,16946,NA,NA,NA,NA,NA
"4375","a0982000403060584",3,"BHC","Todd",3.9,70,7,16946,NA,NA,NA,NA,NA
"4376","a0982000407050356",3,"BHC","Todd",3.8,71,7,16946,NA,NA,NA,NA,NA
"4377","a0982000403060546",3,"BHC","Todd",3.2,66,7,16946,NA,NA,NA,NA,NA
"4378","a0982000407063323",3,"BHC","Todd",9.3,90,7,16946,NA,NA,NA,NA,NA
"4379","a0982000407063298",3,"STJ","Todd",23.5,137,7,16946,24.5,140,7,16993,4
"4380","a0982000407063278",3,"BHC","Todd",4.9,76,7,16946,NA,NA,NA,NA,NA
"4381","a0982000407063266",3,"BHC","Todd",8.1,88,7,16946,NA,NA,NA,NA,NA
"4382","a0982000407063263",3,"BHC","Todd",3.8,68,7,16946,NA,NA,NA,NA,NA
"4383","a0982000407063324",3,"BHC","Todd",3.6,69,7,16946,NA,NA,NA,NA,NA
"4384","a0982000407063296",3,"BHC","Todd",2.7,64,7,16946,NA,NA,NA,NA,NA
"4385","a0982000407063301",3,"BHC","Todd",3.6,95,7,16946,NA,NA,NA,NA,NA
"4386","a0982000407063237",3,"BHC","Todd",4,72,7,16946,NA,NA,NA,NA,NA
"4387","a0982000407063310",3,"BHC","Todd",6.9,84,7,16946,NA,NA,NA,NA,NA
"4388","a0982000407063249",3,"BHC","Todd",6.6,86,7,16946,NA,NA,NA,NA,NA
"4389","a0982000407063309",3,"BHC","Todd",3.8,68,7,16946,NA,NA,NA,NA,NA
"4390","a0982000407063305",3,"BHC","Todd",2.4,62,7,16946,NA,NA,NA,NA,NA
"4391","a0982000407063275",3,"BHC","Todd",3.1,65,7,16946,NA,NA,NA,NA,NA
"4392","a0982000407063307",3,"STJ","Todd",19.4,125,7,16946,NA,NA,NA,NA,NA
"4393","a0982000407063285",3,"STJ","Todd",20.5,126,7,16946,21.3,130,7,16993,4
"4394","a0900067000080476",3,"STJ","Todd",17.9,124,7,16946,NA,NA,NA,NA,NA
"4395","a0900067000077071",3,"BHC","Todd",20.1,122,7,16946,NA,NA,NA,NA,NA
"4396","a0982000403060276",3,"BHC","Todd",14.6,109,7,16946,NA,NA,NA,NA,NA
"4397","a0982000407063327",3,"BHC","Todd",8.7,95,7,16946,NA,NA,NA,NA,NA
"4398","a0982000407063311",3,"STJ","Todd",32.3,152,7,16946,NA,NA,NA,NA,NA
"4399","a0982000407063303",3,"BHC","Todd",6.8,85,7,16946,NA,NA,NA,NA,NA
"4400","a0982000407063238",3,"BHC","Todd",4.3,72,7,16946,NA,NA,NA,NA,NA
"4401","a0982000407063265",3,"BHC","Todd",3.5,70,7,16946,NA,NA,NA,NA,NA
"4402","a0982000407063316",3,"BHC","Todd",4.9,78,7,16946,NA,NA,NA,NA,NA
"4403","a0982000407063279",3,"BHC","Todd",4.4,77,7,16946,NA,NA,NA,NA,NA
"4404","a0900067000076684",3,"BHC","Todd",4.5,73,8,16945,NA,NA,NA,NA,NA
"4405","a0900067000077153",3,"BHC","Todd",8,88,8,16945,NA,NA,NA,NA,NA
"4406","a0900067000085104",3,"BHC","Todd",4.2,75,8,16945,NA,NA,NA,NA,NA
"4407","a0982000407063376",3,"BHC","Todd",3.3,65,8,16945,NA,NA,NA,NA,NA
"4408","a0982000407063387",3,"BHC","Todd",4.4,72,8,16945,NA,NA,NA,NA,NA
"4409","a0982000407063367",3,"BHC","Todd",4.8,77,8,16945,NA,NA,NA,NA,NA
"4410","a0982000407063361",3,"BHC","Todd",5.9,80,8,16945,NA,NA,NA,NA,NA
"4411","a0982000407063383",3,"BHC","Todd",2.6,62,8,16945,NA,NA,NA,NA,NA
"4412","a0982000407069619",3,"BHC","Todd",5,76,8,16945,NA,NA,NA,NA,NA
"4413","a0982000407063388",3,"BHC","Todd",2.7,64,8,16945,NA,NA,NA,NA,NA
"4414","a0982000407063341",3,"BHC","Todd",5,76,8,16945,NA,NA,NA,NA,NA
"4415","a0982000407063342",3,"BHC","Todd",2,56,8,16945,NA,NA,NA,NA,NA
"4416","a0982000407063389",3,"BHC","Todd",2,57,8,16945,NA,NA,NA,NA,NA
"4417","a0982000407063336",3,"BHC","Todd",3.2,65,8,16945,NA,NA,NA,NA,NA
"4418","a0982000407063409",3,"BHC","Todd",3,64,8,16945,NA,NA,NA,NA,NA
"4419","a0982000407063381",3,"BHC","Todd",3.4,64,8,16945,NA,NA,NA,NA,NA
"4420","a0982000407069633",3,"BHC","Todd",2.5,59,8,16945,NA,NA,NA,NA,NA
"4421","a0982000407063349",3,"BHC","Todd",1.8,56,8,16945,NA,NA,NA,NA,NA
"4422","a0982000407063368",3,"BHC","Todd",2.8,63,8,16945,NA,NA,NA,NA,NA
"4423","a0982000407063431",3,"BHC","Todd",4.7,75,8,16945,NA,NA,NA,NA,NA
"4424","a0982000407063344",3,"BHC","Todd",3.8,71,8,16945,NA,NA,NA,NA,NA
"4425","a0900067000085233",3,"BHC","Todd",5.1,81,9,16945,6.6,85,8,16993,4
"4426","a0982000403060186",3,"STJ","Todd",31.1,154,9,16945,35.2,157,13,16994,4
"4427","a0982000403060367",3,"BHC","Todd",5.1,74,9,16945,5.2,80,14,16994,4
"4428","a0900067000077280",3,"BHC","Todd",16,114,9,16945,NA,NA,NA,NA,NA
"4429","a0900067000077030",3,"STJ","Todd",57.2,183,9,16945,NA,NA,NA,NA,NA
"4430","a0900067000080333",3,"BHC","Todd",10.3,93,9,16945,NA,NA,NA,NA,NA
"4431","a0900067000077328",3,"BHC","Todd",3.8,69,9,16945,NA,NA,NA,NA,NA
"4432","a0900067000077000",3,"BHC","Todd",4.4,73,9,16945,NA,NA,NA,NA,NA
"4433","a0900067000077430",3,"BHC","Todd",8.1,88,9,16945,NA,NA,NA,NA,NA
"4434","a0982000407050236",3,"STJ","Todd",4.6,75,9,16945,NA,NA,NA,NA,NA
"4435","a0900067000077309",3,"BHC","Todd",3.8,71,9,16945,NA,NA,NA,NA,NA
"4436","a0900067000076943",3,"BHC","Todd",4.6,74,9,16945,NA,NA,NA,NA,NA
"4437","a0900067000080458",3,"BHC","Todd",4.6,70,9,16945,5.3,77,10,16993,4
"4438","a0900067000077410",3,"BHC","Todd",5,77,9,16945,NA,NA,NA,NA,NA
"4439","a0900067000077334",3,"BHC","Todd",3.4,66,9,16945,NA,NA,NA,NA,NA
"4440","a0900067000080033",3,"BHC","Todd",3.5,66,9,16945,NA,NA,NA,NA,NA
"4441","a0900067000080152",3,"BHC","Todd",3.7,69,9,16945,NA,NA,NA,NA,NA
"4442","a0900067000080314",3,"BHC","Todd",3.8,71,9,16945,NA,NA,NA,NA,NA
"4443","a0900067000077061",3,"BHC","Todd",3.8,70,9,16945,NA,NA,NA,NA,NA
"4444","a0900067000077350",3,"BHC","Todd",4.1,70,9,16945,NA,NA,NA,NA,NA
"4445","a0982000407063430",3,"BHC","Todd",5.2,77,9,16945,NA,NA,NA,NA,NA
"4446","a0982000407063364",3,"BHC","Todd",3.4,69,9,16945,NA,NA,NA,NA,NA
"4447","a0982000407063346",3,"BHC","Todd",3.2,64,9,16945,NA,NA,NA,NA,NA
"4448","a0982000407063393",3,"STJ","Todd",5.4,77,9,16945,NA,NA,NA,NA,NA
"4449","a0982000407063404",3,"STJ","Todd",73,199,9,16945,73.8,200,16,16994,4
"4450","a0982000407063412",3,"BHC","Todd",3.1,64,9,16945,NA,NA,NA,NA,NA
"4451","a0982000407063424",3,"BHC","Todd",12.3,102,9,16945,NA,NA,NA,NA,NA
"4452","a0982000407063356",3,"BHC","Todd",6.8,85,9,16945,6.8,89,9,16993,4
"4453","a0982000407063416",3,"STJ","Todd",22.9,136,9,16945,NA,NA,NA,NA,NA
"4454","a0982000407063371",3,"STJ","Todd",4.5,76,9,16945,NA,NA,NA,NA,NA
"4455","a0982000407063370",3,"BHC","Todd",3.7,66,9,16945,NA,NA,NA,NA,NA
"4456","a0982000407063377",3,"BHC","Todd",2.7,62,9,16945,NA,NA,NA,NA,NA
"4457","a0982000407063386",3,"STJ","Todd",42.8,165,9,16945,NA,NA,NA,NA,NA
"4458","a0982000407069644",3,"BHC","Todd",4.1,69,9,16945,NA,NA,NA,NA,NA
"4459","a0982000407063340",3,"BHC","Todd",3.9,68,9,16945,NA,NA,NA,NA,NA
