"","ID","Species","Stream","Y","X1","X2","Size1","Size2","JD1","JD2","Date1","Date2","Occasion1","Occasion2","IND_ID","TAG_ID"
"461",461,"CRC","Indian",1,37,37,118,121,17056,17116,"2016-09-12","2016-11-11",5,6,271,"a0900067000085035  "
"462",462,"CRC","Indian",1,29,29,110,120,17056,17116,"2016-09-12","2016-11-11",5,6,272,"a0900067000085040  "
"463",463,"CRC","Indian",1,27,27,112,114,17056,17114,"2016-09-12","2016-11-09",5,6,277,"a0900067000085089  "
"464",464,"CRC","Indian",0,20,NA,140,NA,17055,NA,"2016-09-11",NA,5,6,281,"a0900067000085185  "
"465",465,"CRC","Indian",0,34,NA,103,NA,17056,NA,"2016-09-12",NA,5,6,285,"a0900067000085211  "
"466",466,"CRC","Indian",1,23,28,91,91,17055,17114,"2016-09-11","2016-11-09",5,6,289,"a0900067000085276  "
"467",467,"CRC","Indian",0,28,NA,113,NA,17056,NA,"2016-09-12",NA,5,6,291,"a0900067000085314  "
"468",468,"CRC","Indian",0,15,NA,139,NA,17055,NA,"2016-09-11",NA,5,6,292,"a0900067000085328  "
"469",469,"CRC","Indian",1,37,37,120,126,17056,17116,"2016-09-12","2016-11-11",5,6,295,"a0900067000085349  "
"470",470,"CRC","Indian",1,19,19,141,142,17055,17114,"2016-09-11","2016-11-09",5,6,298,"a0900067000085374  "
"471",471,"CRC","Indian",1,28,27,144,150,17056,17114,"2016-09-12","2016-11-09",5,6,299,"a0900067000085377  "
"472",472,"CRC","Indian",0,31,NA,85,NA,17056,NA,"2016-09-12",NA,5,6,303,"a0900067000085430  "
"473",473,"CRC","Indian",1,33,33,60,62,17056,17116,"2016-09-12","2016-11-11",5,6,346,"a0900067000121881  "
"474",474,"CRC","Indian",1,31,34,134,142,17056,17116,"2016-09-12","2016-11-11",5,6,348,"a0900067000121884  "
"475",475,"CRC","Indian",0,31,NA,71,NA,17056,NA,"2016-09-12",NA,5,6,349,"a0900067000121885  "
"476",476,"CRC","Indian",0,33,NA,85,NA,17056,NA,"2016-09-12",NA,5,6,350,"a0900067000121887  "
"477",477,"CRC","Indian",1,33,31,74,82,17056,17116,"2016-09-12","2016-11-11",5,6,351,"a0900067000121890  "
"478",478,"CRC","Indian",0,31,NA,84,NA,17056,NA,"2016-09-12",NA,5,6,352,"a0900067000121896  "
"479",479,"CRC","Indian",1,29,29,61,63,17056,17116,"2016-09-12","2016-11-11",5,6,353,"a0900067000121898  "
"480",480,"CRC","Indian",0,32,NA,70,NA,17056,NA,"2016-09-12",NA,5,6,354,"a0900067000121899  "
"481",481,"CRC","Indian",0,29,NA,91,NA,17056,NA,"2016-09-12",NA,5,6,355,"a0900067000121908  "
"482",482,"CRC","Indian",0,32,NA,80,NA,17056,NA,"2016-09-12",NA,5,6,356,"a0900067000121910  "
"483",483,"CRC","Indian",0,33,NA,81,NA,17056,NA,"2016-09-12",NA,5,6,357,"a0900067000121912  "
"484",484,"CRC","Indian",0,33,NA,71,NA,17056,NA,"2016-09-12",NA,5,6,358,"a0900067000121913  "
"485",485,"CRC","Indian",0,30,NA,78,NA,17056,NA,"2016-09-12",NA,5,6,359,"a0900067000121914  "
"486",486,"CRC","Indian",0,26,NA,68,NA,17056,NA,"2016-09-12",NA,5,6,360,"a0900067000121915  "
"487",487,"CRC","Indian",1,31,31,74,78,17056,17116,"2016-09-12","2016-11-11",5,6,361,"a0900067000121916  "
"488",488,"CRC","Indian",0,28,NA,51,NA,17056,NA,"2016-09-12",NA,5,6,362,"a0900067000121917  "
"489",489,"CRC","Indian",1,34,34,80,83,17056,17116,"2016-09-12","2016-11-11",5,6,363,"a0900067000121919  "
"490",490,"CRC","Indian",0,31,NA,58,NA,17056,NA,"2016-09-12",NA,5,6,364,"a0900067000121923  "
"491",491,"CRC","Indian",0,30,NA,69,NA,17056,NA,"2016-09-12",NA,5,6,365,"a0900067000121927  "
"492",492,"CRC","Indian",1,30,29,73,80,17056,17116,"2016-09-12","2016-11-11",5,6,366,"a0900067000121929  "
"493",493,"CRC","Indian",1,29,29,68,73,17056,17116,"2016-09-12","2016-11-11",5,6,367,"a0900067000121930  "
"494",494,"CRC","Indian",0,29,NA,94,NA,17056,NA,"2016-09-12",NA,5,6,368,"a0900067000121931  "
"495",495,"CRC","Indian",0,34,NA,64,NA,17056,NA,"2016-09-12",NA,5,6,369,"a0900067000121935  "
"496",496,"CRC","Indian",1,29,30,59,66,17056,17116,"2016-09-12","2016-11-11",5,6,370,"a0900067000121936  "
"497",497,"CRC","Indian",1,34,34,62,63,17056,17116,"2016-09-12","2016-11-11",5,6,371,"a0900067000121938  "
"498",498,"CRC","Indian",1,34,35,102,104,17056,17116,"2016-09-12","2016-11-11",5,6,372,"a0900067000121942  "
"499",499,"CRC","Indian",1,29,29,60,61,17056,17116,"2016-09-12","2016-11-11",5,6,373,"a0900067000121946  "
"500",500,"CRC","Indian",0,29,NA,54,NA,17056,NA,"2016-09-12",NA,5,6,374,"a0900067000121948  "
"501",501,"CRC","Indian",0,30,NA,78,NA,17056,NA,"2016-09-12",NA,5,6,375,"a0900067000121950  "
"502",502,"CRC","Indian",1,32,31,89,94,17056,17116,"2016-09-12","2016-11-11",5,6,376,"a0900067000121951  "
"503",503,"CRC","Indian",0,31,NA,68,NA,17056,NA,"2016-09-12",NA,5,6,377,"a0900067000121952  "
"504",504,"CRC","Indian",0,32,NA,88,NA,17056,NA,"2016-09-12",NA,5,6,378,"a0900067000121956  "
"505",505,"CRC","Indian",0,29,NA,65,NA,17056,NA,"2016-09-12",NA,5,6,379,"a0900067000121959  "
"506",506,"CRC","Indian",0,29,NA,81,NA,17056,NA,"2016-09-12",NA,5,6,380,"a0900067000121960  "
"507",507,"CRC","Indian",0,29,NA,78,NA,17056,NA,"2016-09-12",NA,5,6,381,"a0900067000121962  "
"508",508,"CRC","Indian",0,34,NA,92,NA,17056,NA,"2016-09-12",NA,5,6,382,"a0900067000121963  "
"509",509,"CRC","Indian",0,34,NA,58,NA,17056,NA,"2016-09-12",NA,5,6,383,"a0900067000121964  "
"510",510,"CRC","Indian",0,31,NA,68,NA,17056,NA,"2016-09-12",NA,5,6,384,"a0900067000121965  "
"511",511,"CRC","Indian",0,30,NA,62,NA,17056,NA,"2016-09-12",NA,5,6,385,"a0900067000121966  "
"512",512,"CRC","Indian",1,26,26,83,90,17056,17114,"2016-09-12","2016-11-09",5,6,386,"a0900067000121969  "
"513",513,"CRC","Indian",0,31,NA,70,NA,17056,NA,"2016-09-12",NA,5,6,387,"a0900067000121970  "
"514",514,"CRC","Indian",0,26,NA,84,NA,17056,NA,"2016-09-12",NA,5,6,388,"a0900067000121971  "
"515",515,"CRC","Indian",0,31,NA,58,NA,17056,NA,"2016-09-12",NA,5,6,389,"a0900067000121972  "
"516",516,"CRC","Indian",1,30,29,71,72,17056,17116,"2016-09-12","2016-11-11",5,6,390,"a0900067000121974  "
"517",517,"CRC","Indian",0,34,NA,64,NA,17056,NA,"2016-09-12",NA,5,6,391,"a0900067000121976  "
"518",518,"CRC","Indian",0,33,NA,75,NA,17056,NA,"2016-09-12",NA,5,6,392,"a0900067000121977  "
"519",519,"CRC","Indian",0,31,NA,64,NA,17056,NA,"2016-09-12",NA,5,6,393,"a0900067000121979  "
"520",520,"CRC","Indian",1,29,29,63,68,17056,17116,"2016-09-12","2016-11-11",5,6,394,"a0900067000121980  "
"521",521,"CRC","Indian",0,31,NA,82,NA,17056,NA,"2016-09-12",NA,5,6,565,"a0982000407050112  "
"522",522,"CRC","Indian",0,28,NA,102,NA,17056,NA,"2016-09-12",NA,5,6,566,"a0982000407050114  "
"523",523,"CRC","Indian",1,22,22,98,103,17055,17114,"2016-09-11","2016-11-09",5,6,567,"a0982000407050119  "
"524",524,"CRC","Indian",0,31,NA,124,NA,17056,NA,"2016-09-12",NA,5,6,569,"a0982000407050133  "
"525",525,"CRC","Indian",1,26,26,87,95,17056,17114,"2016-09-12","2016-11-09",5,6,571,"a0982000407050147  "
"526",526,"CRC","Indian",0,29,NA,105,NA,17056,NA,"2016-09-12",NA,5,6,575,"a0982000407050158  "
"527",527,"CRC","Indian",0,32,NA,55,NA,17056,NA,"2016-09-12",NA,5,6,587,"a0982000407050426  "
"528",528,"CRC","Indian",1,13,13,92,101,17055,17109,"2016-09-11","2016-11-04",5,6,589,"a0982000407050435  "
"529",529,"CRC","Indian",0,11,NA,133,NA,17055,NA,"2016-09-11",NA,5,6,591,"a0982000407050447  "
"530",530,"CRC","Indian",0,22,NA,143,NA,17055,NA,"2016-09-11",NA,5,6,603,"a0982000407050493  "
"531",531,"CRC","Indian",0,29,NA,58,NA,17056,NA,"2016-09-12",NA,5,6,608,"a0982000407050505  "
"532",532,"CRC","Indian",1,26,27,97,102,17056,17114,"2016-09-12","2016-11-09",5,6,611,"a0982000407050509  "
"533",533,"CRC","Indian",0,30,NA,55,NA,17056,NA,"2016-09-12",NA,5,6,616,"a0982000407050526  "
"534",534,"CRC","Indian",0,29,NA,106,NA,17056,NA,"2016-09-12",NA,5,6,630,"a0982000407050552  "
"535",535,"CRC","Indian",0,30,NA,60,NA,17056,NA,"2016-09-12",NA,5,6,633,"a0982000407050560  "
"536",536,"CRC","Indian",0,26,NA,96,NA,17056,NA,"2016-09-12",NA,5,6,636,"a0982000407050567  "
"537",537,"CRC","Indian",0,26,NA,68,NA,17056,NA,"2016-09-12",NA,5,6,639,"a0982000407050573  "
"538",538,"CRC","Indian",0,29,NA,65,NA,17056,NA,"2016-09-12",NA,5,6,640,"a0982000407050574  "
"539",539,"CRC","Indian",0,22,NA,98,NA,17055,NA,"2016-09-11",NA,5,6,641,"a0982000407050576  "
"540",540,"CRC","Indian",1,29,30,68,73,17056,17116,"2016-09-12","2016-11-11",5,6,642,"a0982000407050577  "
"541",541,"CRC","Indian",1,29,29,81,83,17056,17116,"2016-09-12","2016-11-11",5,6,646,"a0982000407050893  "
"542",542,"CRC","Indian",1,34,32,102,103,17056,17116,"2016-09-12","2016-11-11",5,6,654,"a0982000407050954  "
"543",543,"CRC","Indian",1,5,4,49,55,17055,17109,"2016-09-11","2016-11-04",5,6,657,"a0982000407063135  "
"544",544,"CRC","Indian",0,20,NA,114,NA,17055,NA,"2016-09-11",NA,5,6,658,"a0982000407063143  "
"545",545,"CRC","Indian",1,11,11,109,116,17055,17109,"2016-09-11","2016-11-04",5,6,659,"a0982000407063145  "
"546",546,"CRC","Indian",1,11,11,105,110,17055,17109,"2016-09-11","2016-11-04",5,6,660,"a0982000407063151  "
"547",547,"CRC","Indian",1,5,11,64,72,17055,17109,"2016-09-11","2016-11-04",5,6,661,"a0982000407063153  "
"548",548,"CRC","Indian",1,4,9,59,66,17055,17109,"2016-09-11","2016-11-04",5,6,662,"a0982000407063155  "
"549",549,"CRC","Indian",0,4,NA,80,NA,17055,NA,"2016-09-11",NA,5,6,663,"a0982000407063174  "
"550",550,"CRC","Indian",1,11,11,103,108,17055,17109,"2016-09-11","2016-11-04",5,6,664,"a0982000407063179  "
"551",551,"CRC","Indian",0,9,NA,101,NA,17055,NA,"2016-09-11",NA,5,6,665,"a0982000407063180  "
"552",552,"CRC","Indian",0,12,NA,70,NA,17055,NA,"2016-09-11",NA,5,6,666,"a0982000407063190  "
"553",553,"CRC","Indian",1,17,16,62,71,17055,17114,"2016-09-11","2016-11-09",5,6,667,"a0982000407063194  "
"554",554,"CRC","Indian",0,4,NA,71,NA,17055,NA,"2016-09-11",NA,5,6,668,"a0982000407063195  "
"555",555,"CRC","Indian",0,6,NA,56,NA,17055,NA,"2016-09-11",NA,5,6,669,"a0982000407063197  "
"556",556,"CRC","Indian",1,6,4,58,60,17055,17109,"2016-09-11","2016-11-04",5,6,670,"a0982000407063204  "
"557",557,"CRC","Indian",1,11,11,93,98,17055,17109,"2016-09-11","2016-11-04",5,6,671,"a0982000407063220  "
"558",558,"CRC","Indian",0,11,NA,97,NA,17055,NA,"2016-09-11",NA,5,6,672,"a0982000407063222  "
"559",559,"CRC","Indian",0,4,NA,53,NA,17055,NA,"2016-09-11",NA,5,6,673,"a0982000407063229  "
"560",560,"CRC","Indian",0,5,NA,52,NA,17055,NA,"2016-09-11",NA,5,6,674,"a0982000407063230  "
"561",561,"CRC","Indian",1,20,19,144,152,17055,17114,"2016-09-11","2016-11-09",5,6,676,"a0982000407063537  "
"562",562,"CRC","Indian",1,22,29,64,67,17055,17116,"2016-09-11","2016-11-11",5,6,677,"a0982000407063539  "
"563",563,"CRC","Indian",0,16,NA,56,NA,17055,NA,"2016-09-11",NA,5,6,678,"a0982000407063540  "
"564",564,"CRC","Indian",0,13,NA,98,NA,17055,NA,"2016-09-11",NA,5,6,679,"a0982000407063541  "
"565",565,"CRC","Indian",0,20,NA,78,NA,17055,NA,"2016-09-11",NA,5,6,680,"a0982000407063550  "
"566",566,"CRC","Indian",1,16,16,65,70,17055,17114,"2016-09-11","2016-11-09",5,6,681,"a0982000407063553  "
"567",567,"CRC","Indian",1,13,13,78,88,17055,17109,"2016-09-11","2016-11-04",5,6,682,"a0982000407063554  "
"568",568,"CRC","Indian",0,22,NA,125,NA,17055,NA,"2016-09-11",NA,5,6,683,"a0982000407063560  "
"569",569,"CRC","Indian",0,20,NA,82,NA,17055,NA,"2016-09-11",NA,5,6,684,"a0982000407063562  "
"570",570,"CRC","Indian",0,21,NA,67,NA,17055,NA,"2016-09-11",NA,5,6,685,"a0982000407063563  "
"571",571,"CRC","Indian",1,20,20,62,66,17055,17114,"2016-09-11","2016-11-09",5,6,686,"a0982000407063564  "
"572",572,"CRC","Indian",0,20,NA,78,NA,17055,NA,"2016-09-11",NA,5,6,687,"a0982000407063580  "
"573",573,"CRC","Indian",0,13,NA,66,NA,17055,NA,"2016-09-11",NA,5,6,688,"a0982000407063581  "
"574",574,"CRC","Indian",1,23,29,74,81,17055,17116,"2016-09-11","2016-11-11",5,6,689,"a0982000407063582  "
"575",575,"CRC","Indian",1,20,18,56,60,17055,17114,"2016-09-11","2016-11-09",5,6,690,"a0982000407063583  "
"576",576,"CRC","Indian",0,20,NA,93,NA,17055,NA,"2016-09-11",NA,5,6,691,"a0982000407063584  "
"577",577,"CRC","Indian",0,25,NA,76,NA,17056,NA,"2016-09-12",NA,5,6,692,"a0982000407063585  "
"578",578,"CRC","Indian",1,13,13,72,78,17055,17109,"2016-09-11","2016-11-04",5,6,693,"a0982000407063590  "
"579",579,"CRC","Indian",1,14,14,89,97,17055,17109,"2016-09-11","2016-11-04",5,6,694,"a0982000407063591  "
"580",580,"CRC","Indian",0,20,NA,77,NA,17055,NA,"2016-09-11",NA,5,6,695,"a0982000407063593  "
"581",581,"CRC","Indian",0,23,NA,67,NA,17055,NA,"2016-09-11",NA,5,6,696,"a0982000407063599  "
"582",582,"CRC","Indian",0,24,NA,58,NA,17055,NA,"2016-09-11",NA,5,6,697,"a0982000407063601  "
"583",583,"CRC","Indian",0,13,NA,99,NA,17055,NA,"2016-09-11",NA,5,6,698,"a0982000407063607  "
"584",584,"CRC","Indian",1,16,13,74,81,17055,17109,"2016-09-11","2016-11-04",5,6,699,"a0982000407063608  "
"585",585,"CRC","Indian",0,20,NA,90,NA,17055,NA,"2016-09-11",NA,5,6,700,"a0982000407063609  "
"586",586,"CRC","Indian",1,25,26,66,67,17056,17114,"2016-09-12","2016-11-09",5,6,701,"a0982000407063614  "
"587",587,"CRC","Indian",1,20,20,108,114,17055,17114,"2016-09-11","2016-11-09",5,6,702,"a0982000407063616  "
"588",588,"CRC","Indian",0,24,NA,118,NA,17055,NA,"2016-09-11",NA,5,6,703,"a0982000407063618  "
"589",589,"CRC","Indian",0,24,NA,68,NA,17055,NA,"2016-09-11",NA,5,6,704,"a0982000407063627  "
"590",590,"CRC","Indian",1,22,22,75,82,17055,17114,"2016-09-11","2016-11-09",5,6,705,"a0982000407063632  "
"591",591,"CRC","Indian",1,13,13,62,68,17055,17109,"2016-09-11","2016-11-04",5,6,706,"a0982000407063633  "
"592",592,"CRC","Indian",0,25,NA,60,NA,17056,NA,"2016-09-12",NA,5,6,707,"a0982000407063634  "
"593",593,"CRC","Indian",0,32,NA,74,NA,17056,NA,"2016-09-12",NA,5,6,708,"a0982000407069455  "
"594",594,"CRC","Indian",0,34,NA,152,NA,17056,NA,"2016-09-12",NA,5,6,709,"a0982000407069466  "
"595",595,"CRC","Indian",0,35,NA,73,NA,17056,NA,"2016-09-12",NA,5,6,713,"a0982000407069554  "
"596",596,"CRC","Indian",1,4,9,66,71,17055,17109,"2016-09-11","2016-11-04",5,6,715,"a0982000407069666  "
"597",597,"CRC","Indian",0,12,NA,100,NA,17055,NA,"2016-09-11",NA,5,6,718,"a0982000407069696  "
"598",598,"CRC","Indian",0,32,NA,96,NA,17056,NA,"2016-09-12",NA,5,6,721,"a0982000407069714  "
"599",599,"CRC","Indian",0,5,NA,65,NA,17055,NA,"2016-09-11",NA,5,6,726,"a0982000407069747  "
"600",600,"CRC","Todd",1,19,19,100,106,17063,17118,"2016-09-19","2016-11-13",5,6,780,"a0900067000076824  "
"601",601,"CRC","Todd",0,19,NA,71,NA,17063,NA,"2016-09-19",NA,5,6,815,"a0900067000080676  "
"602",602,"CRC","Todd",0,24,NA,99,NA,17067,NA,"2016-09-23",NA,5,6,825,"a0900067000080972  "
"603",603,"CRC","Todd",1,21,21,65,68,17063,17118,"2016-09-19","2016-11-13",5,6,841,"a0900067000122070  "
"604",604,"CRC","Todd",0,5,NA,94,NA,17062,NA,"2016-09-18",NA,5,6,847,"a0900067000122402  "
"605",605,"CRC","Todd",0,4,NA,77,NA,17062,NA,"2016-09-18",NA,5,6,848,"a0900067000122424  "
"606",606,"CRC","Indian",0,20,NA,125,NA,17114,NA,"2016-11-09",NA,6,7,209,"a0900067000077488  "
"607",607,"CRC","Indian",0,22,NA,94,NA,17114,NA,"2016-11-09",NA,6,7,211,"a0900067000080002  "
"608",608,"CRC","Indian",0,22,NA,154,NA,17114,NA,"2016-11-09",NA,6,7,213,"a0900067000080044  "
"609",609,"CRC","Indian",0,23,NA,155,NA,17114,NA,"2016-11-09",NA,6,7,217,"a0900067000080101  "
"610",610,"CRC","Indian",1,29,29,120,119,17116,17171,"2016-11-11","2017-01-05",6,7,226,"a0900067000080200  "
"611",611,"CRC","Indian",0,19,NA,128,NA,17114,NA,"2016-11-09",NA,6,7,233,"a0900067000080312  "
"612",612,"CRC","Indian",0,23,NA,110,NA,17114,NA,"2016-11-09",NA,6,7,234,"a0900067000080320  "
"613",613,"CRC","Indian",0,15,NA,153,NA,17114,NA,"2016-11-09",NA,6,7,237,"a0900067000080358  "
"614",614,"CRC","Indian",0,28,NA,156,NA,17114,NA,"2016-11-09",NA,6,7,248,"a0900067000080587  "
"615",615,"CRC","Indian",0,11,NA,113,NA,17109,NA,"2016-11-04",NA,6,7,251,"a0900067000080650  "
"616",616,"CRC","Indian",0,25,NA,89,NA,17114,NA,"2016-11-09",NA,6,7,256,"a0900067000080708  "
"617",617,"CRC","Indian",1,15,15,112,113,17114,17171,"2016-11-09","2017-01-05",6,7,258,"a0900067000080740  "
"618",618,"CRC","Indian",1,29,29,82,82,17116,17171,"2016-11-11","2017-01-05",6,7,264,"a0900067000080936  "
"619",619,"CRC","Indian",1,37,37,121,121,17116,17172,"2016-11-11","2017-01-06",6,7,271,"a0900067000085035  "
"620",620,"CRC","Indian",0,29,NA,120,NA,17116,NA,"2016-11-11",NA,6,7,272,"a0900067000085040  "
"621",621,"CRC","Indian",1,27,23,105,106,17114,17171,"2016-11-09","2017-01-05",6,7,276,"a0900067000085086  "
"622",622,"CRC","Indian",0,27,NA,114,NA,17114,NA,"2016-11-09",NA,6,7,277,"a0900067000085089  "
"623",623,"CRC","Indian",0,23,NA,108,NA,17114,NA,"2016-11-09",NA,6,7,287,"a0900067000085219  "
"624",624,"CRC","Indian",0,28,NA,91,NA,17114,NA,"2016-11-09",NA,6,7,289,"a0900067000085276  "
"625",625,"CRC","Indian",0,37,NA,126,NA,17116,NA,"2016-11-11",NA,6,7,295,"a0900067000085349  "
"626",626,"CRC","Indian",1,19,19,142,142,17114,17171,"2016-11-09","2017-01-05",6,7,298,"a0900067000085374  "
"627",627,"CRC","Indian",0,27,NA,150,NA,17114,NA,"2016-11-09",NA,6,7,299,"a0900067000085377  "
"628",628,"CRC","Indian",0,25,NA,85,NA,17114,NA,"2016-11-09",NA,6,7,300,"a0900067000085394  "
"629",629,"CRC","Indian",0,22,NA,105,NA,17114,NA,"2016-11-09",NA,6,7,307,"a0900067000085457  "
"630",630,"CRC","Indian",1,29,34,70,72,17116,17172,"2016-11-11","2017-01-06",6,7,310,"a0900067000116681  "
"631",631,"CRC","Indian",1,16,14,70,73,17114,17171,"2016-11-09","2017-01-05",6,7,311,"a0900067000116682  "
"632",632,"CRC","Indian",0,13,NA,82,NA,17109,NA,"2016-11-04",NA,6,7,312,"a0900067000116689  "
"633",633,"CRC","Indian",0,26,NA,70,NA,17114,NA,"2016-11-09",NA,6,7,313,"a0900067000116691  "
"634",634,"CRC","Indian",0,4,NA,55,NA,17109,NA,"2016-11-04",NA,6,7,314,"a0900067000116696  "
"635",635,"CRC","Indian",1,22,22,64,64,17114,17171,"2016-11-09","2017-01-05",6,7,315,"a0900067000116698  "
"636",636,"CRC","Indian",0,5,NA,107,NA,17109,NA,"2016-11-04",NA,6,7,316,"a0900067000116709  "
"637",637,"CRC","Indian",0,5,NA,68,NA,17109,NA,"2016-11-04",NA,6,7,317,"a0900067000116721  "
"638",638,"CRC","Indian",0,11,NA,86,NA,17109,NA,"2016-11-04",NA,6,7,318,"a0900067000116722  "
"639",639,"CRC","Indian",0,26,NA,72,NA,17114,NA,"2016-11-09",NA,6,7,319,"a0900067000116733  "
"640",640,"CRC","Indian",0,25,NA,60,NA,17114,NA,"2016-11-09",NA,6,7,320,"a0900067000116736  "
"641",641,"CRC","Indian",1,20,20,108,107,17114,17171,"2016-11-09","2017-01-05",6,7,321,"a0900067000116737  "
"642",642,"CRC","Indian",0,25,NA,55,NA,17114,NA,"2016-11-09",NA,6,7,322,"a0900067000116738  "
"643",643,"CRC","Indian",0,11,NA,54,NA,17109,NA,"2016-11-04",NA,6,7,323,"a0900067000116739  "
"644",644,"CRC","Indian",0,20,NA,71,NA,17114,NA,"2016-11-09",NA,6,7,324,"a0900067000116740  "
"645",645,"CRC","Indian",1,4,5,58,58,17109,17171,"2016-11-04","2017-01-05",6,7,325,"a0900067000116745  "
"646",646,"CRC","Indian",0,11,NA,81,NA,17109,NA,"2016-11-04",NA,6,7,326,"a0900067000116747  "
"647",647,"CRC","Indian",0,28,NA,67,NA,17114,NA,"2016-11-09",NA,6,7,327,"a0900067000116750  "
"648",648,"CRC","Indian",0,10,NA,54,NA,17109,NA,"2016-11-04",NA,6,7,328,"a0900067000116752  "
"649",649,"CRC","Indian",0,11,NA,51,NA,17109,NA,"2016-11-04",NA,6,7,329,"a0900067000116755  "
"650",650,"CRC","Indian",0,22,NA,100,NA,17114,NA,"2016-11-09",NA,6,7,330,"a0900067000116768  "
"651",651,"CRC","Indian",0,9,NA,56,NA,17109,NA,"2016-11-04",NA,6,7,331,"a0900067000116769  "
"652",652,"CRC","Indian",0,10,NA,53,NA,17109,NA,"2016-11-04",NA,6,7,332,"a0900067000116772  "
"653",653,"CRC","Indian",0,11,NA,61,NA,17109,NA,"2016-11-04",NA,6,7,333,"a0900067000116778  "
"654",654,"CRC","Indian",0,11,NA,68,NA,17109,NA,"2016-11-04",NA,6,7,334,"a0900067000116780  "
"655",655,"CRC","Indian",0,30,NA,53,NA,17116,NA,"2016-11-11",NA,6,7,335,"a0900067000121784  "
"656",656,"CRC","Indian",0,33,NA,67,NA,17116,NA,"2016-11-11",NA,6,7,336,"a0900067000121795  "
"657",657,"CRC","Indian",0,30,NA,100,NA,17116,NA,"2016-11-11",NA,6,7,337,"a0900067000121796  "
"658",658,"CRC","Indian",0,34,NA,73,NA,17116,NA,"2016-11-11",NA,6,7,338,"a0900067000121797  "
"659",659,"CRC","Indian",0,29,NA,60,NA,17116,NA,"2016-11-11",NA,6,7,339,"a0900067000121817  "
"660",660,"CRC","Indian",0,31,NA,68,NA,17116,NA,"2016-11-11",NA,6,7,340,"a0900067000121821  "
"661",661,"CRC","Indian",0,30,NA,67,NA,17116,NA,"2016-11-11",NA,6,7,341,"a0900067000121824  "
"662",662,"CRC","Indian",0,31,NA,57,NA,17116,NA,"2016-11-11",NA,6,7,342,"a0900067000121837  "
"663",663,"CRC","Indian",0,34,NA,91,NA,17116,NA,"2016-11-11",NA,6,7,343,"a0900067000121857  "
"664",664,"CRC","Indian",0,29,NA,66,NA,17116,NA,"2016-11-11",NA,6,7,344,"a0900067000121861  "
"665",665,"CRC","Indian",0,30,NA,64,NA,17116,NA,"2016-11-11",NA,6,7,345,"a0900067000121874  "
"666",666,"CRC","Indian",1,33,33,62,63,17116,17171,"2016-11-11","2017-01-05",6,7,346,"a0900067000121881  "
"667",667,"CRC","Indian",0,30,NA,79,NA,17116,NA,"2016-11-11",NA,6,7,347,"a0900067000121882  "
"668",668,"CRC","Indian",1,34,34,142,143,17116,17172,"2016-11-11","2017-01-06",6,7,348,"a0900067000121884  "
"669",669,"CRC","Indian",0,31,NA,82,NA,17116,NA,"2016-11-11",NA,6,7,351,"a0900067000121890  "
"670",670,"CRC","Indian",0,29,NA,63,NA,17116,NA,"2016-11-11",NA,6,7,353,"a0900067000121898  "
"671",671,"CRC","Indian",0,31,NA,78,NA,17116,NA,"2016-11-11",NA,6,7,361,"a0900067000121916  "
"672",672,"CRC","Indian",0,34,NA,83,NA,17116,NA,"2016-11-11",NA,6,7,363,"a0900067000121919  "
"673",673,"CRC","Indian",0,29,NA,80,NA,17116,NA,"2016-11-11",NA,6,7,366,"a0900067000121929  "
"674",674,"CRC","Indian",0,29,NA,73,NA,17116,NA,"2016-11-11",NA,6,7,367,"a0900067000121930  "
"675",675,"CRC","Indian",0,30,NA,66,NA,17116,NA,"2016-11-11",NA,6,7,370,"a0900067000121936  "
"676",676,"CRC","Indian",0,34,NA,63,NA,17116,NA,"2016-11-11",NA,6,7,371,"a0900067000121938  "
"677",677,"CRC","Indian",0,35,NA,104,NA,17116,NA,"2016-11-11",NA,6,7,372,"a0900067000121942  "
"678",678,"CRC","Indian",1,29,29,61,61,17116,17171,"2016-11-11","2017-01-05",6,7,373,"a0900067000121946  "
"679",679,"CRC","Indian",0,31,NA,94,NA,17116,NA,"2016-11-11",NA,6,7,376,"a0900067000121951  "
"680",680,"CRC","Indian",0,26,NA,90,NA,17114,NA,"2016-11-09",NA,6,7,386,"a0900067000121969  "
"681",681,"CRC","Indian",0,29,NA,72,NA,17116,NA,"2016-11-11",NA,6,7,390,"a0900067000121974  "
"682",682,"CRC","Indian",0,29,NA,68,NA,17116,NA,"2016-11-11",NA,6,7,394,"a0900067000121980  "
"683",683,"CRC","Indian",0,18,NA,67,NA,17114,NA,"2016-11-09",NA,6,7,395,"a0900067000122081  "
"684",684,"CRC","Indian",0,12,NA,67,NA,17109,NA,"2016-11-04",NA,6,7,396,"a0900067000122089  "
"685",685,"CRC","Indian",1,29,29,64,63,17116,17171,"2016-11-11","2017-01-05",6,7,397,"a0900067000122090  "
"686",686,"CRC","Indian",0,13,NA,51,NA,17109,NA,"2016-11-04",NA,6,7,398,"a0900067000122092  "
"687",687,"CRC","Indian",0,24,NA,93,NA,17114,NA,"2016-11-09",NA,6,7,399,"a0900067000122093  "
"688",688,"CRC","Indian",0,20,NA,58,NA,17114,NA,"2016-11-09",NA,6,7,400,"a0900067000122094  "
"689",689,"CRC","Indian",0,11,NA,53,NA,17109,NA,"2016-11-04",NA,6,7,401,"a0900067000122096  "
